gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1889146696,,,,,,,,,,,,,,,,,,,,,,,,,,e1c18552-6c71-4dfd-a0cd-4dc81cb57a6d,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,e1c18552-6c71-4dfd-a0cd-4dc81cb57a6d,249486,,"KM Birkett, J Wright, C Summers",,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Anat Belasen,,,,,,,,,,KMB08-18,,-1000,,,,,,,,Barge  electrofisher,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Washtenaw,,"Huron River, Hudson Mills Metropark Fishing Site",,,,,,,,"Weather partly cloudy in early afternoon; became sunny   later. Water very clear, warm, and shallow, approx. 1-3 ft deep. Banks eroded. House being constructed on right bank. Catfish found in rapids. Substrate consisted of cobble and  largeboulders. Long",42.376575,-83.916932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:04.896Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:04.896Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.85_1,Washtenaw,,,LC
1889146678,,,,,,,,,,,,,,,,,,,,,,,,,,d8894ea4-3865-4a2b-bd9f-9ed4e3108d5b,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,d8894ea4-3865-4a2b-bd9f-9ed4e3108d5b,249447,,"KM Birkett, M Ross, B Birkett",,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Anat Belasen,,,,,,,,,,KMB08-16,,1000-1300,,,,,,,,Barge  electrofisher,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Washtenaw,,Huron River at Bell Rd. bridge,,,,,,,,"Water much shallower than it was in previous months, appro  1.5 feet deep in most spots. Substrate predominantly cobblwith some large boulders. High Density of Dreissena on hard surfaces. Riffles with some snags of macrophytes. Sun  weather w/some clouds.",42.401591,-83.908574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:04.850Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:04.850Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.85_1,Washtenaw,,,LC
1889146673,,,,,,,,,,,,,,,,,,,,,,,,,,2cf5a48b-a7d4-4bc0-8fa4-f336c192b565,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,2cf5a48b-a7d4-4bc0-8fa4-f336c192b565,249502,,"KM Birkett, S David, M Banka",,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Anat Belasen,,,,,,,,,,KMB08-10,,,,,,,,,,Barge  electrofisher,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Washtenaw,,"Huron River at North Territorial Rd. bridge, Hudson Mills Metropark",,,,,,,,,42.387052,-83.911154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:01.214Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:01.214Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.85_1,Washtenaw,,,LC
1889146650,,,,,,,,,,,,,,,,,,,,,,,,,,497e993e-c636-4b3e-91d5-a196615d0af3,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,497e993e-c636-4b3e-91d5-a196615d0af3,249427,,"KM Birkett, J Wright",,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Anat Belasen,,,,,,,,,,KMB08-19,,1230-1500,,,,,,,,Barge  electrofisher,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Washtenaw,,"Huron River, North Territorial Rd. bridge, Hudson Mills Metropark",,,,,,,,"Very sunny day. Water levels very low, approx. 1-2 ft deep in most spots. Started sampling slight before N. TerritorialRd. bridge and worked upstream. Substrate mostly cobble w/several large boulders. Water extremely clear. Banks rocky downstream, but mac",42.387052,-83.911154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:02.464Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:02.464Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.85_1,Washtenaw,,,LC
1889146598,,,,,,,,,,,,,,,,,,,,,,,,,,0942f0cb-0505-4eaf-adb3-867adf0a7233,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,0942f0cb-0505-4eaf-adb3-867adf0a7233,249389,,C Smoak,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Anat Belasen,,,,,,,,,,Z249389,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,South Carolina,Richland,,"Bowers Beach, Forest Acres, 1 mile north of U.S. 76",,,,,,,,,34.002605,-80.965005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus purpurescens Cope, 1870",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,purpurescens,,SUBSPECIES,,,,SYNONYM,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:00.223Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9314061,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:00.223Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.41_1,South Carolina,USA.41.40_1,Richland,,,
1889146438,,,,,,,,,,,,,,,,,,,,,,,,,,d4c7041d-4c0f-40f1-9468-feeef26fa832,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,d4c7041d-4c0f-40f1-9468-feeef26fa832,249152,,Mississippi River Survey,,,,,,,,,,,,,PRESENT,EtOH - 5,,,,,,,Anat Belasen,,,,,,,,,,MRS46-25C,1946-09-19T00:00:00,,,,1946,9,19,,,,,,,,,,,,NORTH_AMERICA,,,,US,Illinois,Rock Island,,"Mississippi, Andalusia",,,,,,,,,41.448757,-90.724023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:57.368Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:57.368Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.14_1,Illinois,USA.14.82_1,Rock Island,,,LC
1889146397,,,,,,,,,,,,,,,,,,,,,,,,,,1356b4cd-65da-4d7c-8caa-319814d12d35,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,1356b4cd-65da-4d7c-8caa-319814d12d35,249139,,Illinois Nat. Hist. Survey,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Anat Belasen,,,,,,,,,,MRS46-25B,1946-06-23T00:00:00,,,,1946,6,23,,,,,,,,,,,,NORTH_AMERICA,,,,US,Illinois,Rock Island,,"Mississippi River, Andalusia",,,,,,,,,41.448757,-90.724023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:42.429Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:42.429Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.14_1,Illinois,USA.14.82_1,Rock Island,,,LC
1889146341,,,,,,,,,,,,,,,,,,,,,,,,,,c15c2792-e200-402d-a4f4-f33f99a62580,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,c15c2792-e200-402d-a4f4-f33f99a62580,249074,,Mississippi River Survey,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Anat Belasen,,,,,,,,,,MRS46-22,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Illinois,Mercer,,"Mississippi River, New Boston",,,,,,,,Collecting dates 7-18 June.,41.166403,-91.003021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:04.392Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:04.392Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.14_1,Illinois,USA.14.67_1,Mercer,,,LC
1889146310,,,,,,,,,,,,,,,,,,,,,,,,,,9851435e-51d6-4894-b746-ed6682e649ee,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,9851435e-51d6-4894-b746-ed6682e649ee,249039,,Illinois Nat Hist Surv,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Anat Belasen,,,,,,,,,,MRS46-31,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Iowa,Dubuque,,Mississippi River near Dubuque at Bridge,,,,,,,,,42.505228,-90.646587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:54.893Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:54.893Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.16_1,Iowa,USA.16.31_1,Dubuque,,,LC
1889146254,,,,,,,,,,,,,,,,,,,,,,,,,,cb15b5e7-4aa5-4682-98ff-2699d2376a17,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,cb15b5e7-4aa5-4682-98ff-2699d2376a17,249036,,Illinois Nat Hist Surv,,,,,,,,,,,,,PRESENT,EtOH - 8,,,,,,,Anat Belasen,,,,,,,,,,MRS46-31,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Iowa,Dubuque,,Mississippi River near Dubuque at Bridge,,,,,,,,,42.505228,-90.646587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Specimen dried out at some point,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:05.088Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:05.088Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.16_1,Iowa,USA.16.31_1,Dubuque,,,LC
1889146218,,,,,,,,,,,,,,,,,,,,,,,,,,31633edd-03eb-469f-bfa2-f53d7a93daf0,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,31633edd-03eb-469f-bfa2-f53d7a93daf0,248963,,Illinois Nat Hist Surv,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Anat Belasen,,,,,,,,,,MRS46-28,1946-07-31T00:00:00,,,,1946,7,31,,,,,,,,,,,,NORTH_AMERICA,,,,US,Illinois,Whiteside,,"Mississippi River, at Fulton",,,,,,,,,41.873803,-90.167937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:46.892Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:46.892Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.14_1,Illinois,USA.14.99_1,Whiteside,,,LC
1889146170,,,,,,,,,,,,,,,,,,,,,,,,,,b64ec31e-24e3-444a-9713-cfd3453a5437,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,b64ec31e-24e3-444a-9713-cfd3453a5437,248916,,Illinois Nat. Hist. Survey,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Anat Belasen,,,,,,,,,,MRS46-29,1946-08-17T00:00:00,,,,1946,8,17,,,,,,,,,,,,NORTH_AMERICA,,,,US,Iowa,Jackson,,"Mississippi River, at Sabula",,,,,,,,,42.069199,-90.167024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:57.394Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:57.394Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.16_1,Iowa,USA.16.49_1,Jackson,,,LC
1889146157,,,,,,,,,,,,,,,,,,,,,,,,,,3284842b-2582-44ca-943d-957a90ebbfff,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,3284842b-2582-44ca-943d-957a90ebbfff,248934,,Illinois Nat. Hist. Survey,,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Anat Belasen,,,,,,,,,,MRS46-30,1946-08-26T00:00:00,,,,1946,8,26,,,,,,,,,,,,NORTH_AMERICA,,,,US,Iowa,Jackson,,"Mississippi River, at Bellevue",,,,,,,,,42.260516,-90.421793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:01.311Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:01.311Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.16_1,Iowa,USA.16.49_1,Jackson,,,LC
1889145739,,,,,,,,,,,,,,,,,,,,,,,,,,585d8e44-c13e-444e-bed1-463a17bac5f8,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,585d8e44-c13e-444e-bed1-463a17bac5f8,248358,,PH Kirsch,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Douglas Nelson,,,,,,,,,,PHK1889-6-7,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Alabama,Lawrence,,"Spirng Creek, Courtland, at a point 3.5 mi NE of Courtland; Tennesse River dr. *",,,,,,,,"* Gilbert, 1891, p. 144.  Field no. created at time of proofreading.",34.711488,-87.278489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:02.254Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:02.254Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.1_1,Alabama,USA.1.40_1,Lawrence,,,LC
1889145707,,,,,,,,,,,,,,,,,,,,,,,,,,87b3edd4-d587-4fa7-9594-4d8aa20cd9a5,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,87b3edd4-d587-4fa7-9594-4d8aa20cd9a5,248361,,Kirsch,,,,,,,,,,,,,PRESENT,EtOH - 4,,,,,,,Douglas Nelson,,,,,,,,,,Z248361,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Mississippi,,,"Fort bayou, near Ocean Springs",,,,,,,,,30.420677,-88.82801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:53.132Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:53.132Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.25_1,Mississippi,USA.25.30_1,Jackson,,,LC
